,month,tas,tas_pi,model,period,region,co2_exp,tas_anom,tas_obs,error,mae
528,3,16.115167236328148,8.485009765625023,HadCM3BL-M2.1aN,eocene,northern_hemisphere,2.0,7.630157470703125,,,
529,3,21.529138183593773,8.485009765625023,HadCM3BL-M2.1aN,eocene,northern_hemisphere,3.0,13.04412841796875,,,
530,3,12.258142089843773,8.485009765625023,HadCM3BL-M2.1aN,eocene,northern_hemisphere,1.0,3.77313232421875,,,
531,3,17.132348632812523,10.347222900390648,HadCM3B-M2.1aN,eocene,northern_hemisphere,2.0,6.785125732421875,,,
532,3,21.122918701171898,10.347222900390648,HadCM3B-M2.1aN,eocene,northern_hemisphere,3.0,10.77569580078125,,,
533,3,13.401910400390648,10.347222900390648,HadCM3B-M2.1aN,eocene,northern_hemisphere,1.0,3.0546875,,,
534,3,20.9772642160068,9.578935713322608,CESM1.2-CAM5,eocene,northern_hemisphere,3.0,11.398328502684194,,,
535,3,25.849185909668904,9.578935713322608,CESM1.2-CAM5,eocene,northern_hemisphere,6.0,16.270250196346296,,,
536,3,13.708327091964179,9.578935713322608,CESM1.2-CAM5,eocene,northern_hemisphere,1.0,4.1293913786415715,,,
537,3,31.458813958966005,9.578935713322608,CESM1.2-CAM5,eocene,northern_hemisphere,9.0,21.879878245643397,,,
538,3,14.822564697265648,9.265710449218773,IPSLCM5A2,eocene,northern_hemisphere,1.5,5.556854248046875,,,
539,3,19.893060302734398,9.265710449218773,IPSLCM5A2,eocene,northern_hemisphere,3.0,10.627349853515625,,,
540,3,25.067888457250092,11.202833689416593,NorESM1-F,eocene,southern_hemisphere,2.0,13.865054767833499,,,
541,3,27.771265442979427,11.202833689416593,NorESM1-F,eocene,southern_hemisphere,4.0,16.568431753562834,,,
542,3,29.159201790965483,19.527681909331022,GFDL-CM2.1,eocene,southern_hemisphere,2.0,9.63151988163446,,,
543,3,33.9649344340412,19.527681909331022,GFDL-CM2.1,eocene,southern_hemisphere,4.0,14.437252524710175,,,
544,3,31.809106643511313,19.527681909331022,GFDL-CM2.1,eocene,southern_hemisphere,3.0,12.281424734180291,,,
545,3,36.565434673814764,19.527681909331022,GFDL-CM2.1,eocene,southern_hemisphere,6.0,17.03775276448374,,,
546,3,25.23271140793264,19.527681909331022,GFDL-CM2.1,eocene,southern_hemisphere,1.0,5.705029498601618,,,
547,3,23.209542665204197,14.206790436348399,MIROC4m,eocene,southern_hemisphere,2.0,9.002752228855798,,,
548,3,26.363740039213894,14.206790436348399,MIROC4m,eocene,southern_hemisphere,3.0,12.156949602865495,,,
549,3,19.300243305136917,14.206790436348399,MIROC4m,eocene,southern_hemisphere,1.0,5.093452868788518,,,
550,3,29.893026150294872,15.245393490412027,COSMOS-landveg-r2413,eocene,southern_hemisphere,4.0,14.647632659882845,,,
551,3,28.451147563611357,15.245393490412027,COSMOS-landveg-r2413,eocene,southern_hemisphere,3.0,13.20575407319933,,,
552,3,19.88632833609762,15.245393490412027,COSMOS-landveg-r2413,eocene,southern_hemisphere,1.0,4.640934845685592,,,
553,3,26.86084299752514,14.880022726277275,INM-CM4-8,eocene,southern_hemisphere,6.0,11.980820271247865,,,
554,3,25.160455322265648,16.073754882812523,HadCM3BL-M2.1aN,eocene,southern_hemisphere,2.0,9.086700439453125,,,
555,3,29.884820556640648,16.073754882812523,HadCM3BL-M2.1aN,eocene,southern_hemisphere,3.0,13.811065673828125,,,
556,3,20.845422363281273,16.073754882812523,HadCM3BL-M2.1aN,eocene,southern_hemisphere,1.0,4.77166748046875,,,
557,3,24.717340087890648,15.988519287109398,HadCM3B-M2.1aN,eocene,southern_hemisphere,2.0,8.72882080078125,,,
558,3,28.561669921875023,15.988519287109398,HadCM3B-M2.1aN,eocene,southern_hemisphere,3.0,12.573150634765625,,,
559,3,20.922692871093773,15.988519287109398,HadCM3B-M2.1aN,eocene,southern_hemisphere,1.0,4.934173583984375,,,
560,3,28.857735639130965,15.083772790408716,CESM1.2-CAM5,eocene,southern_hemisphere,3.0,13.773962848722249,,,
561,3,33.47140311241645,15.083772790408716,CESM1.2-CAM5,eocene,southern_hemisphere,6.0,18.387630322007738,,,
562,3,22.38996991950802,15.083772790408716,CESM1.2-CAM5,eocene,southern_hemisphere,1.0,7.306197129099303,,,
563,3,39.32065965822102,15.083772790408716,CESM1.2-CAM5,eocene,southern_hemisphere,9.0,24.236886867812302,,,
564,3,23.044824218750023,15.232934570312523,IPSLCM5A2,eocene,southern_hemisphere,1.5,7.8118896484375,,,
565,3,29.097863769531273,15.232934570312523,IPSLCM5A2,eocene,southern_hemisphere,3.0,13.86492919921875,,,
566,3,28.538034635163626,24.472775550799497,NorESM1-F,eocene,tropics,2.0,4.065259084364129,,,
567,3,30.831151992675643,24.472775550799497,NorESM1-F,eocene,tropics,4.0,6.358376441876146,,,
568,3,31.555477677349643,26.07216721353484,GFDL-CM2.1,eocene,tropics,2.0,5.483310463814803,,,
569,3,35.50524981499808,26.07216721353484,GFDL-CM2.1,eocene,tropics,4.0,9.43308260146324,,,
570,3,33.69656698119576,26.07216721353484,GFDL-CM2.1,eocene,tropics,3.0,7.624399767660918,,,
571,3,37.58362039987321,26.07216721353484,GFDL-CM2.1,eocene,tropics,6.0,11.511453186338372,,,
572,3,28.392719087749697,26.07216721353484,GFDL-CM2.1,eocene,tropics,1.0,2.320551874214857,,,
573,3,29.12959069094751,23.550165046188283,MIROC4m,eocene,tropics,2.0,5.579425644759226,,,
574,3,31.90300934908919,23.550165046188283,MIROC4m,eocene,tropics,3.0,8.352844302900905,,,
575,3,25.453535378273784,23.550165046188283,MIROC4m,eocene,tropics,1.0,1.903370332085501,,,
576,3,36.987473154753275,25.179802897399156,COSMOS-landveg-r2413,eocene,tropics,4.0,11.807670257354118,,,
577,3,35.464669460759126,25.179802897399156,COSMOS-landveg-r2413,eocene,tropics,3.0,10.28486656335997,,,
578,3,27.647181974848422,25.179802897399156,COSMOS-landveg-r2413,eocene,tropics,1.0,2.467379077449266,,,
579,3,31.93344490210916,23.553927745732267,INM-CM4-8,eocene,tropics,6.0,8.379517156376892,,,
580,3,30.974145507812523,24.496392822265648,HadCM3BL-M2.1aN,eocene,tropics,2.0,6.477752685546875,,,
581,3,35.22664794921877,24.496392822265648,HadCM3BL-M2.1aN,eocene,tropics,3.0,10.730255126953125,,,
582,3,27.446557617187523,24.496392822265648,HadCM3BL-M2.1aN,eocene,tropics,1.0,2.950164794921875,,,
583,3,30.701074218750023,24.911798095703148,HadCM3B-M2.1aN,eocene,tropics,2.0,5.789276123046875,,,
584,3,34.04476318359377,24.911798095703148,HadCM3B-M2.1aN,eocene,tropics,3.0,9.132965087890625,,,
585,3,27.512963867187523,24.911798095703148,HadCM3B-M2.1aN,eocene,tropics,1.0,2.601165771484375,,,
586,3,32.6100662036539,24.094962685996563,CESM1.2-CAM5,eocene,tropics,3.0,8.515103517657337,,,
587,3,37.095193352111835,24.094962685996563,CESM1.2-CAM5,eocene,tropics,6.0,13.000230666115272,,,
588,3,27.086790973471068,24.094962685996563,CESM1.2-CAM5,eocene,tropics,1.0,2.9918282874745046,,,
589,3,42.21646656358644,24.094962685996563,CESM1.2-CAM5,eocene,tropics,9.0,18.121503877589873,,,
590,3,28.856500244140648,23.779473876953148,IPSLCM5A2,eocene,tropics,1.5,5.0770263671875,,,
591,3,33.72738037109377,23.779473876953148,IPSLCM5A2,eocene,tropics,3.0,9.947906494140625,,,
592,3,8.34209016311678,12.213338294578136,INM-CM4-8,lgm,global,,-3.871248131461357,-5.578338186781825,0.4252750089376467,1.7070900553204682
593,3,8.961328220247935,12.653686493822875,MPI-ESM1-2-LR,lgm,global,,-3.692358273574939,-5.578338186781825,0.4252750089376467,1.885979913206886
594,3,6.116498850384346,13.003993546166782,CESM2-FV2,lgm,global,,-6.887494695782436,-5.578338186781825,0.4252750089376467,1.3091565090006112
595,3,3.0921188460562803,9.556193095421918,INM-CM4-8,lgm,northern_hemisphere,,-6.464074249365638,-7.697174756664844,0.4068109315976608,1.2331005072992065
596,3,5.207013320560861,9.982106329861494,MPI-ESM1-2-LR,lgm,northern_hemisphere,,-4.775093009300633,-7.697174756664844,0.4068109315976608,2.922081747364211
597,3,2.1308943988123588,10.781611397123129,CESM2-FV2,lgm,northern_hemisphere,,-8.65071699831077,-7.697174756664844,0.4068109315976608,0.953542241645926
598,3,13.59206148018194,14.870483493738334,INM-CM4-8,lgm,southern_hemisphere,,-1.2784220135563942,-3.459501616898429,0.4437390862776107,2.181079603342035
599,3,12.715643119940012,15.325266657788916,MPI-ESM1-2-LR,lgm,southern_hemisphere,,-2.609623537848904,-3.459501616898429,0.4437390862776107,0.8498780790495251
600,3,10.102103301943373,15.226375695195202,CESM2-FV2,lgm,southern_hemisphere,,-5.124272393251829,-3.459501616898429,0.4437390862776107,1.6647707763533997
601,3,21.433684701064294,23.57305319551523,INM-CM4-8,lgm,tropics,,-2.1393684944509346,-3.1784661259931712,0.2077640952241295,1.0390976315422367
602,3,22.232520315081217,24.160672108311417,MPI-ESM1-2-LR,lgm,tropics,,-1.9281517932301995,-3.1784661259931712,0.2077640952241295,1.2503143327629718
603,3,19.929581836902173,24.39495522017978,CESM2-FV2,lgm,tropics,,-4.465373383277608,-3.1784661259931712,0.2077640952241295,1.2869072572844371
604,3,12.305897780486191,13.438795123516627,NorESM2-LM,lig127k,global,,-1.1328973430304359,,,
605,3,13.102496940499293,13.594396899959975,ACCESS-ESM1-5,lig127k,global,,-0.49189995946068166,,,
606,3,11.906245066313772,12.827433097546873,HadGEM3-GC31-LL,lig127k,global,,-0.9211880312331004,,,
607,3,11.865352424828188,12.894185046413497,CESM2,lig127k,global,,-1.028832621585309,,,
608,3,11.079489088018647,12.213338294578136,INM-CM4-8,lig127k,global,,-1.1338492065594892,,,
609,3,11.765530961983586,13.004897731294704,GISS-E2-1-G,lig127k,global,,-1.2393667693111183,,,
610,3,10.336450195312523,11.750756835937523,IPSL-CM6A-LR,lig127k,global,,-1.414306640625,,,
611,3,11.551774853744575,12.336258492797697,EC-Earth3-LR,lig127k,global,,-0.7844836390531214,,,
612,3,12.283622656606667,13.557272205094648,NorESM1-F,lig127k,global,,-1.273649548487981,,,
613,3,10.69867057556894,11.983792520560371,AWI-ESM-1-1-LR,lig127k,global,,-1.285121944991431,,,
614,3,10.49550899827392,11.872431310434763,FGOALS-f3-L,lig127k,global,,-1.3769223121608434,,,
615,3,12.458419102829112,13.165239299324412,FGOALS-g3,lig127k,global,,-0.7068201964953005,,,
616,3,9.561924070311875,10.88667791917453,NorESM2-LM,lig127k,northern_hemisphere,,-1.324753848862656,,,
617,3,10.54792552532001,11.066441149033267,ACCESS-ESM1-5,lig127k,northern_hemisphere,,-0.518515623713256,,,
618,3,9.429441061216835,10.14086075259155,HadGEM3-GC31-LL,lig127k,northern_hemisphere,,-0.7114196913747151,,,
619,3,9.473557455924663,10.831582768195801,CESM2,lig127k,northern_hemisphere,,-1.3580253122711383,,,
620,3,8.252217669111644,9.556193095421918,INM-CM4-8,lig127k,northern_hemisphere,,-1.3039754263102736,,,
621,3,8.660616278751604,10.005768891450089,GISS-E2-1-G,lig127k,northern_hemisphere,,-1.3451526126984845,,,
622,3,7.352624511718773,8.861566162109398,IPSL-CM6A-LR,lig127k,northern_hemisphere,,-1.508941650390625,,,
623,3,7.8300629705445886,8.212028250338278,EC-Earth3-LR,lig127k,northern_hemisphere,,-0.38196527979368966,,,
624,3,9.89580179023136,11.341032518195902,NorESM1-F,lig127k,northern_hemisphere,,-1.4452307279645424,,,
625,3,7.8152410420605065,9.48719470742526,AWI-ESM-1-1-LR,lig127k,northern_hemisphere,,-1.6719536653647538,,,
626,3,7.010510287809836,8.559170123222714,FGOALS-f3-L,lig127k,northern_hemisphere,,-1.5486598354128773,,,
627,3,9.07781494823331,10.005084676966135,FGOALS-g3,lig127k,northern_hemisphere,,-0.9272697287328242,,,
628,3,15.04987149064408,15.990912327843546,NorESM2-LM,lig127k,southern_hemisphere,,-0.9410408371994663,,,
629,3,15.933963634870679,16.403304181732892,ACCESS-ESM1-5,lig127k,southern_hemisphere,,-0.46934054686221316,,,
630,3,14.383049071419862,15.514005442511404,HadGEM3-GC31-LL,lig127k,southern_hemisphere,,-1.1309563710915427,,,
631,3,14.257147393736659,14.956787324635684,CESM2,lig127k,southern_hemisphere,,-0.6996399308990249,,,
632,3,13.9067605069298,14.870483493738334,INM-CM4-8,lig127k,southern_hemisphere,,-0.9637229868085342,,,
633,3,14.870445645211078,16.004026571134432,GISS-E2-1-G,lig127k,southern_hemisphere,,-1.1335809259233542,,,
634,3,13.605340576171898,14.924188232421898,IPSL-CM6A-LR,lig127k,southern_hemisphere,,-1.31884765625,,,
635,3,15.27348673693939,16.460488735252056,EC-Earth3-LR,lig127k,southern_hemisphere,,-1.1870019983126667,,,
636,3,14.671443522967365,15.77351189197799,NorESM1-F,lig127k,southern_hemisphere,,-1.1020683690106239,,,
637,3,13.582100109080784,14.480390333699802,AWI-ESM-1-1-LR,lig127k,southern_hemisphere,,-0.8982902246190179,,,
638,3,13.980507708729817,15.1856924976384,FGOALS-f3-L,lig127k,southern_hemisphere,,-1.205184788908582,,,
639,3,15.839023257429687,16.32539392168792,FGOALS-g3,lig127k,southern_hemisphere,,-0.4863706642582315,,,
640,3,23.45562273887259,24.803324522147363,NorESM2-LM,lig127k,tropics,,-1.347701783274772,,,
641,3,23.893203918468544,24.81771246502899,ACCESS-ESM1-5,lig127k,tropics,,-0.9245085465604461,,,
642,3,23.629537376532483,24.848262836218225,HadGEM3-GC31-LL,lig127k,tropics,,-1.2187254596857429,,,
643,3,23.367702276927787,24.504149572570952,CESM2,lig127k,tropics,,-1.1364472956431655,,,
644,3,22.35781113319183,23.57305319551523,INM-CM4-8,lig127k,tropics,,-1.215242062323398,,,
645,3,23.641643261818558,25.101958659079912,GISS-E2-1-G,lig127k,tropics,,-1.460315397261354,,,
646,3,21.769891357421898,23.319604492187523,IPSL-CM6A-LR,lig127k,tropics,,-1.549713134765625,,,
647,3,21.97974094757717,23.24046454132582,EC-Earth3-LR,lig127k,tropics,,-1.2607235937486507,,,
648,3,23.263124308592296,24.630741426769475,NorESM1-F,lig127k,tropics,,-1.3676171181771792,,,
649,3,21.98481970033521,23.469679194610194,AWI-ESM-1-1-LR,lig127k,tropics,,-1.4848594942749855,,,
650,3,21.987441880584754,23.4369885753066,FGOALS-f3-L,lig127k,tropics,,-1.449546694721846,,,
651,3,23.223585204671338,24.28128668397892,FGOALS-g3,lig127k,tropics,,-1.0577014793075818,,,
652,3,12.640491203620059,13.438795123516627,NorESM2-LM,midHolocene,global,,-0.7983039198965685,,,
653,3,12.817394552362714,13.594396899959975,ACCESS-ESM1-5,midHolocene,global,,-0.7770023475972607,,,
654,3,11.862522783203815,12.827433097546873,HadGEM3-GC31-LL,midHolocene,global,,-0.964910314343058,,,
655,3,12.232001633893958,12.894185046413497,CESM2,midHolocene,global,,-0.6621834125195392,,,
656,3,11.381573671278943,12.213338294578136,INM-CM4-8,midHolocene,global,,-0.8317646232991933,,,
657,3,11.691674793611242,12.653686493822875,MPI-ESM1-2-LR,midHolocene,global,,-0.9620117002116331,,,
658,3,12.080587456727926,13.004897731294704,GISS-E2-1-G,midHolocene,global,,-0.9243102745667784,,,
659,3,12.206397118309496,12.91031772934241,MRI-ESM2-0,midHolocene,global,,-0.7039206110329133,,,
660,3,10.681695556640648,11.750756835937523,IPSL-CM6A-LR,midHolocene,global,,-1.069061279296875,,,
661,3,11.683151642269252,12.336258492797697,EC-Earth3-LR,midHolocene,global,,-0.6531068505284452,,,
662,3,12.616286230893138,13.557272205094648,NorESM1-F,midHolocene,global,,-0.9409859742015101,,,
663,3,11.032142653232313,11.983792520560371,AWI-ESM-1-1-LR,midHolocene,global,,-0.951649867328058,,,
664,3,11.013532458181373,11.872431310434763,FGOALS-f3-L,midHolocene,global,,-0.8588988522533896,,,
665,3,12.397602029452969,13.165239299324412,FGOALS-g3,midHolocene,global,,-0.7676372698714431,,,
666,3,11.582863498484414,12.502772631868766,NESM3,midHolocene,global,,-0.9199091333843512,,,
667,3,10.011509362943741,10.88667791917453,NorESM2-LM,midHolocene,northern_hemisphere,,-0.8751685562307898,,,
668,3,10.24229605020821,11.066441149033267,ACCESS-ESM1-5,midHolocene,northern_hemisphere,,-0.8241450988250563,,,
669,3,9.190909938859136,10.14086075259155,HadGEM3-GC31-LL,midHolocene,northern_hemisphere,,-0.9499508137324142,,,
670,3,10.01673570402653,10.831582768195801,CESM2,midHolocene,northern_hemisphere,,-0.8148470641692711,,,
671,3,8.578596499675257,9.556193095421918,INM-CM4-8,midHolocene,northern_hemisphere,,-0.977596595746661,,,
672,3,8.804733547459819,9.982106329861494,MPI-ESM1-2-LR,midHolocene,northern_hemisphere,,-1.177372782401676,,,
673,3,9.010275979436358,10.005768891450089,GISS-E2-1-G,midHolocene,northern_hemisphere,,-0.9954929120137308,,,
674,3,10.014448773281742,10.824584264360226,MRI-ESM2-0,midHolocene,northern_hemisphere,,-0.8101354910784835,,,
675,3,7.643914794921898,8.861566162109398,IPSL-CM6A-LR,midHolocene,northern_hemisphere,,-1.2176513671875,,,
676,3,7.621491271031118,8.212028250338278,EC-Earth3-LR,midHolocene,northern_hemisphere,,-0.59053697930716,,,
677,3,10.21637737986805,11.341032518195902,NorESM1-F,midHolocene,northern_hemisphere,,-1.124655138327853,,,
678,3,8.314616502038689,9.48719470742526,AWI-ESM-1-1-LR,midHolocene,northern_hemisphere,,-1.1725782053865714,,,
679,3,7.573830367589949,8.559170123222714,FGOALS-f3-L,midHolocene,northern_hemisphere,,-0.985339755632765,,,
680,3,9.016385708752466,10.005084676966135,FGOALS-g3,midHolocene,northern_hemisphere,,-0.9886989682136686,,,
681,3,7.791648754791481,8.889026556191197,NESM3,midHolocene,northern_hemisphere,,-1.0973778013997162,,,
682,3,15.26947304428137,15.990912327843546,NorESM2-LM,midHolocene,southern_hemisphere,,-0.7214392835621766,,,
683,3,15.671052264585683,16.403304181732892,ACCESS-ESM1-5,midHolocene,southern_hemisphere,,-0.7322519171472095,,,
684,3,14.534135627558157,15.514005442511404,HadGEM3-GC31-LL,midHolocene,southern_hemisphere,,-0.979869814953247,,,
685,3,14.447267563765195,14.956787324635684,CESM2,midHolocene,southern_hemisphere,,-0.5095197608704893,,,
686,3,14.184550842886097,14.870483493738334,INM-CM4-8,midHolocene,southern_hemisphere,,-0.6859326508522372,,,
687,3,14.5786160397667,15.325266657788916,MPI-ESM1-2-LR,midHolocene,southern_hemisphere,,-0.7466506180222154,,,
688,3,15.150898934014947,16.004026571134432,GISS-E2-1-G,midHolocene,southern_hemisphere,,-0.8531276371194849,,,
689,3,14.398345463333044,14.996051194320216,MRI-ESM2-0,midHolocene,southern_hemisphere,,-0.5977057309871725,,,
690,3,14.003747558593773,14.924188232421898,IPSL-CM6A-LR,midHolocene,southern_hemisphere,,-0.920440673828125,,,
691,3,15.744812013502155,16.460488735252056,EC-Earth3-LR,midHolocene,southern_hemisphere,,-0.7156767217499009,,,
692,3,15.016195081904357,15.77351189197799,NorESM1-F,midHolocene,southern_hemisphere,,-0.7573168100736325,,,
693,3,13.749668804430371,14.480390333699802,AWI-ESM-1-1-LR,midHolocene,southern_hemisphere,,-0.7307215292694309,,,
694,3,14.453234548764328,15.1856924976384,FGOALS-f3-L,midHolocene,southern_hemisphere,,-0.732457948874071,,,
695,3,15.778818350159042,16.32539392168792,FGOALS-g3,midHolocene,southern_hemisphere,,-0.5465755715288765,,,
696,3,15.374078242181554,16.11651870755111,NESM3,midHolocene,southern_hemisphere,,-0.7424404653695547,,,
697,3,23.889135200495105,24.803324522147363,NorESM2-LM,midHolocene,tropics,,-0.914189321652259,,,
698,3,23.867120453072687,24.81771246502899,ACCESS-ESM1-5,midHolocene,tropics,,-0.9505920119563029,,,
699,3,23.724884866461025,24.848262836218225,HadGEM3-GC31-LL,midHolocene,tropics,,-1.1233779697572004,,,
700,3,23.70990760194917,24.504149572570952,CESM2,midHolocene,tropics,,-0.7942419706217834,,,
701,3,22.66651803419336,23.57305319551523,INM-CM4-8,midHolocene,tropics,,-0.9065351613218695,,,
702,3,22.999684695386463,24.160672108311417,MPI-ESM1-2-LR,midHolocene,tropics,,-1.1609874129249533,,,
703,3,24.06581739523773,25.101958659079912,GISS-E2-1-G,midHolocene,tropics,,-1.0361412638421825,,,
704,3,23.68037860486953,24.625296701963748,MRI-ESM2-0,midHolocene,tropics,,-0.9449180970942166,,,
705,3,22.201470947265648,23.319604492187523,IPSL-CM6A-LR,midHolocene,tropics,,-1.118133544921875,,,
706,3,22.342033116811365,23.24046454132582,EC-Earth3-LR,midHolocene,tropics,,-0.898431424514456,,,
707,3,23.697192776304007,24.630741426769475,NorESM1-F,midHolocene,tropics,,-0.9335486504654682,,,
708,3,22.327901919371698,23.469679194610194,AWI-ESM-1-1-LR,midHolocene,tropics,,-1.1417772752384963,,,
709,3,22.47874053329656,23.4369885753066,FGOALS-f3-L,midHolocene,tropics,,-0.958248042010041,,,
710,3,23.446985872781795,24.28128668397892,FGOALS-g3,midHolocene,tropics,,-0.8343008111971244,,,
711,3,23.457269050202,24.594002306590482,NESM3,midHolocene,tropics,,-1.1367332563884815,,,
712,3,17.666950525819516,12.827433097546873,HadGEM3-GC31-LL,midPliocene-eoi400,global,,4.839517428272643,,,
713,3,17.90138452916318,12.894185046413497,CESM2,midPliocene-eoi400,global,,5.007199482749684,,,
714,3,15.198056115301824,13.004897731294704,GISS-E2-1-G,midPliocene-eoi400,global,,2.19315838400712,,,
715,3,14.940881347656273,11.750756835937523,IPSL-CM6A-LR,midPliocene-eoi400,global,,3.19012451171875,,,
716,3,17.007792140175525,12.336258492797697,EC-Earth3-LR,midPliocene-eoi400,global,,4.671533647377828,,,
717,3,15.173486517247568,13.557272205094648,NorESM1-F,midPliocene-eoi400,global,,1.6162143121529198,,,
718,3,15.476966735795827,10.14086075259155,HadGEM3-GC31-LL,midPliocene-eoi400,northern_hemisphere,,5.336105983204277,,,
719,3,15.907634600982362,10.831582768195801,CESM2,midPliocene-eoi400,northern_hemisphere,,5.076051832786561,,,
720,3,11.960715032132157,10.005768891450089,GISS-E2-1-G,midPliocene-eoi400,northern_hemisphere,,1.9549461406820683,,,
721,3,12.127008056640648,8.861566162109398,IPSL-CM6A-LR,midPliocene-eoi400,northern_hemisphere,,3.26544189453125,,,
722,3,13.580881429281874,8.212028250338278,EC-Earth3-LR,midPliocene-eoi400,northern_hemisphere,,5.368853178943596,,,
723,3,13.118537275378344,11.341032518195902,NorESM1-F,midPliocene-eoi400,northern_hemisphere,,1.7775047571824416,,,
724,3,19.85693431585088,15.514005442511404,HadGEM3-GC31-LL,midPliocene-eoi400,southern_hemisphere,,4.342928873339474,,,
725,3,19.895134457347012,14.956787324635684,CESM2,midPliocene-eoi400,southern_hemisphere,,4.938347132711328,,,
726,3,18.435397198461203,16.004026571134432,GISS-E2-1-G,midPliocene-eoi400,southern_hemisphere,,2.4313706273267712,,,
727,3,18.018090820312523,14.924188232421898,IPSL-CM6A-LR,midPliocene-eoi400,southern_hemisphere,,3.093902587890625,,,
728,3,20.434702851064003,16.460488735252056,EC-Earth3-LR,midPliocene-eoi400,southern_hemisphere,,3.9742141158119466,,,
729,3,17.22843575910133,15.77351189197799,NorESM1-F,midPliocene-eoi400,southern_hemisphere,,1.454923867123341,,,
730,3,28.663049680712504,24.848262836218225,HadGEM3-GC31-LL,midPliocene-eoi400,tropics,,3.8147868444942787,,,
731,3,28.142088848586752,24.504149572570952,CESM2,midPliocene-eoi400,tropics,,3.6379392760158,,,
732,3,26.391603164486412,25.101958659079912,GISS-E2-1-G,midPliocene-eoi400,tropics,,1.2896445054064998,,,
733,3,25.473535156250023,23.319604492187523,IPSL-CM6A-LR,midPliocene-eoi400,tropics,,2.1539306640625,,,
734,3,26.597247374729875,23.24046454132582,EC-Earth3-LR,midPliocene-eoi400,tropics,,3.356782833404054,,,
735,3,25.748626552787016,24.630741426769475,NorESM1-F,midPliocene-eoi400,tropics,,1.1178851260175406,,,
736,4,20.636760752975135,15.559055369273835,NorESM1-F,eocene,global,2.0,5.0777053837013,,,
737,4,23.519167943905188,15.559055369273835,NorESM1-F,eocene,global,4.0,7.960112574631353,,,
738,4,23.002840026090325,15.618805114698375,GFDL-CM2.1,eocene,global,2.0,7.38403491139195,,,
739,4,27.647935713892878,15.618805114698375,GFDL-CM2.1,eocene,global,4.0,12.029130599194502,,,
740,4,25.562966006222553,15.618805114698375,GFDL-CM2.1,eocene,global,3.0,9.944160891524177,,,
741,4,30.20724111554898,15.618805114698375,GFDL-CM2.1,eocene,global,6.0,14.588436000850606,,,
742,4,19.10646847551226,15.618805114698375,GFDL-CM2.1,eocene,global,1.0,3.487663360813883,,,
743,4,20.288816932477857,12.7889149773535,MIROC4m,eocene,global,2.0,7.499901955124358,,,
744,4,23.258815315529148,12.7889149773535,MIROC4m,eocene,global,3.0,10.469900338175648,,,
745,4,16.521175487979008,12.7889149773535,MIROC4m,eocene,global,1.0,3.7322605106255082,,,
746,4,26.688752545354532,14.000937236223763,COSMOS-landveg-r2413,eocene,global,4.0,12.68781530913077,,,
747,4,25.060733625224657,14.000937236223763,COSMOS-landveg-r2413,eocene,global,3.0,11.059796389000894,,,
748,4,17.169131790032452,14.000937236223763,COSMOS-landveg-r2413,eocene,global,1.0,3.1681945538086893,,,
749,4,23.150138755643127,13.356086495376076,INM-CM4-8,eocene,global,6.0,9.794052260267051,,,
750,4,20.707666015625023,13.243493652343773,HadCM3BL-M2.1aN,eocene,global,2.0,7.46417236328125,,,
751,4,25.473413085937523,13.243493652343773,HadCM3BL-M2.1aN,eocene,global,3.0,12.22991943359375,,,
752,4,16.800592041015648,13.243493652343773,HadCM3BL-M2.1aN,eocene,global,1.0,3.557098388671875,,,
753,4,20.998193359375023,14.017938232421898,HadCM3B-M2.1aN,eocene,global,2.0,6.980255126953125,,,
754,4,24.773675537109398,14.017938232421898,HadCM3B-M2.1aN,eocene,global,3.0,10.7557373046875,,,
755,4,17.344506835937523,14.017938232421898,HadCM3B-M2.1aN,eocene,global,1.0,3.326568603515625,,,
756,4,24.83887721839477,13.332476780210527,CESM1.2-CAM5,eocene,global,3.0,11.506400438184244,,,
757,4,29.646008228000483,13.332476780210527,CESM1.2-CAM5,eocene,global,6.0,16.313531447789956,,,
758,4,18.265126689375336,13.332476780210527,CESM1.2-CAM5,eocene,global,1.0,4.932649909164809,,,
759,4,35.28209873288898,13.332476780210527,CESM1.2-CAM5,eocene,global,9.0,21.949621952678456,,,
760,4,19.014825439453148,13.107415771484398,IPSLCM5A2,eocene,global,1.5,5.90740966796875,,,
761,4,24.390466308593773,13.107415771484398,IPSLCM5A2,eocene,global,3.0,11.283050537109375,,,
762,4,17.60317370060085,19.292952285052422,NorESM1-F,eocene,northern_hemisphere,2.0,-1.6897785844515738,,,
763,4,20.738681180995854,19.292952285052422,NorESM1-F,eocene,northern_hemisphere,4.0,1.4457288959434322,,,
764,4,19.87156694140566,13.431811230257892,GFDL-CM2.1,eocene,northern_hemisphere,2.0,6.439755711147768,,,
765,4,24.37233592564712,13.431811230257892,GFDL-CM2.1,eocene,northern_hemisphere,4.0,10.940524695389229,,,
766,4,22.323298299693874,13.431811230257892,GFDL-CM2.1,eocene,northern_hemisphere,3.0,8.891487069435982,,,
767,4,26.803356800816914,13.431811230257892,GFDL-CM2.1,eocene,northern_hemisphere,6.0,13.371545570559022,,,
768,4,15.910428431735681,13.431811230257892,GFDL-CM2.1,eocene,northern_hemisphere,1.0,2.478617201477789,,,
769,4,19.070276015322065,12.780831289737364,MIROC4m,eocene,northern_hemisphere,2.0,6.289444725584701,,,
